window_size,threshold,downsample,max_steps,mean_change_rate,variance_change_rate,graph_entropy,graph_change_entropy,mean_ve_distance_change,mean_sparsity,mean_spectral_diff,electricity_delta_mean_change_rate,electricity_delta_variance_change_rate,electricity_delta_graph_entropy,electricity_delta_graph_change_entropy,electricity_delta_mean_ve_distance_change,electricity_delta_mean_sparsity,electricity_delta_mean_spectral_diff,ETTm1_delta_mean_change_rate,ETTm1_delta_variance_change_rate,ETTm1_delta_graph_entropy,ETTm1_delta_graph_change_entropy,ETTm1_delta_mean_ve_distance_change,ETTm1_delta_mean_sparsity,ETTm1_delta_mean_spectral_diff,solar_delta_mean_change_rate,solar_delta_variance_change_rate,solar_delta_graph_entropy,solar_delta_graph_change_entropy,solar_delta_mean_ve_distance_change,solar_delta_mean_sparsity,solar_delta_mean_spectral_diff
12,0.1,5,1000,0.01632085020242915,0.0010908898693081526,0.861426913302261,11.19325689300518,0.4964718013481862,0.0034278529858299597,1.1676615970028645,0.012770432692307694,0.0008974707932236111,0.8614294733022326,7.012927618858829,0.29011319419806414,0.0034278529858299597,0.7206906486857075,0.001365880360241262,-0.0020072867886458297,0.22855688770623872,9.123981749018508,0.40872801755251675,-0.009874634000867553,1.0043503498544004,0.01632085020242915,0.0010908898693081526,0.8614269233022609,11.19325689300518,0.4964718013481861,0.0034278529858299597,1.1676615970028645
12,0.1,5,2000,0.014336016096579477,0.0008373723573066448,0.5790373906019654,10.656531991190676,0.4702824639621194,0.0023009148641851104,1.096688259618029,0.010618397887323943,0.0005591576268377208,0.579039950601937,6.23558487044372,0.28330859639012324,0.0023009148641851104,0.6995926129891742,0.006842072845234674,-0.0007615467822494326,0.25973639286177547,9.360974460423487,0.40313281066678264,-0.004310180278097155,0.9794193612476604,0.014336016096579477,0.0008373723573066448,0.5790374006019653,10.656531991190676,0.4702824639621193,0.0023009148641851104,1.096688259618029
12,0.1,10,1000,0.01092010374493927,0.0004613884127359476,0.11234431452795833,8.988448440095283,0.39944224309524534,0.00044281376518218624,0.9119809493465456,0.007970647773279351,0.00023564598467285577,0.11234687452792998,5.529669873487087,0.24189587306011517,0.00044281376518218624,0.599719420251451,0.00393836368049244,-0.0009282014600113351,-0.2087490311290069,7.7579188823791725,0.33134027109653014,-0.00620842972816657,0.7914321217568907,0.01092010374493927,0.0004613884127359476,0.11234432452795821,8.988448440095283,0.3994422430952452,0.00044281376518218624,0.9119809493465456
12,0.1,10,2000,0.0091997296277666,0.0003787470740120346,0.06306663105024382,8.048924652904104,0.3764329681813551,0.00024757922535211267,0.8549187716659034,0.0059929891851106636,0.00010988959398031004,0.06306919105021547,4.477513324727411,0.21937242077407687,0.00024757922535211267,0.5351482566939427,-0.021433046621566133,-0.005730167552423706,-4.333606827343523,3.4604607347707805,0.21799709556858757,-0.10038683953209052,0.5928401205045428,0.0091997296277666,0.0003787470740120346,0.0630666410502437,8.048924652904104,0.3764329681813549,0.00024757922535211267,0.8549187716659034
12,0.2,5,1000,0.006634299089068826,0.0005640210203241337,1.3838281294864956,5.32548652926839,0.4964718013481862,0.005673551366396761,1.1676615970028645,0.006294281376518218,0.000536893207362656,1.3838306894864671,4.778398223767803,0.29011319419806414,0.005673551366396761,0.7206906486857075,0.002007347093695778,-0.00021383241072719342,0.6241248825750458,4.431830732159492,0.40872801755251675,-0.010396844403247127,1.0043503498544004,0.006634299089068826,0.0005640210203241337,1.3838281394864955,5.32548652926839,0.4964718013481861,0.005673551366396761,1.1676615970028645
12,0.2,5,2000,0.004613619215291751,0.00033680483208331025,1.1593536018709942,4.434563062547669,0.4702824639621194,0.004827794894366197,1.096688259618029,0.0037726358148893364,0.00026032778797367636,1.1593561618709658,3.270922879190556,0.28330859639012324,0.004827794894366197,0.6995926129891742,0.0023141078614544413,-5.5126213452772236e-05,0.7747875898153951,3.911649085694213,0.40313281066678264,-0.0031589007899437433,0.9794193612476604,0.004613619215291751,0.00033680483208331025,1.1593536118709942,4.434563062547669,0.4702824639621193,0.004827794894366197,1.096688259618029
12,0.2,10,1000,0.001201923076923077,3.809232423699782e-05,0.7315194504417206,1.5572241551636188,0.39944224309524534,0.0031155111336032388,0.9119809493465456,0.0004428137651821863,-3.027397372979806e-05,0.7315220104416923,0.42047849049770347,0.24189587306011517,0.0031155111336032388,0.599719420251451,-0.0003266235644055191,-0.0002681471010861817,0.3888171942504746,1.1780990450324114,0.33134027109653014,-0.003990165145005371,0.7914321217568907,0.001201923076923077,3.809232423699782e-05,0.7315194604417206,1.5572241551636188,0.3994422430952452,0.0031155111336032388,0.9119809493465456
12,0.2,10,2000,0.0007663166498993964,2.1794362869677508e-05,0.47014028407044817,1.069200202812072,0.3764329681813551,0.0019216863682092555,0.8549187716659034,-0.0004401408450704226,-9.185110387235383e-05,0.4701428440704198,-0.4768216307118607,0.21937242077407687,0.0019216863682092555,0.5351482566939427,-0.006830283358313144,-0.0016899645881086232,-4.090729751835234,-0.5991133994115767,0.21799709556858757,-0.1025520950960867,0.5928401205045428,0.0007663166498993964,2.1794362869677508e-05,0.47014029407044805,1.069200202812072,0.3764329681813549,0.0019216863682092555,0.8549187716659034
24,0.05,5,1000,0.01060610911885246,0.0004455193624929599,0.03665565873458171,8.502663183054139,0.20122083047815684,0.00014408299180327869,0.48451977196108137,0.006675845286885247,0.0001806173552687659,0.03665821873455335,4.161374195333734,0.10849212675601758,0.00014408299180327869,0.2865535901325736,-0.0029853930557878876,-0.0021913219535133945,-0.5845768693332376,6.563184529171369,0.15670542209932228,-0.012903759095851456,0.39962020714868135,0.01060610911885246,0.0004455193624929599,0.0366556687345816,8.502663183054139,0.20122083047815667,0.00014408299180327869,0.48451977196108137
24,0.05,5,2000,0.010682882085020244,0.000491841463208009,0.021182008173424346,8.921931567496078,0.20174461851745787,8.302758097165992e-05,0.4647579183231718,0.007338056680161944,0.00023331323498697418,0.02118456817339599,5.023955349943278,0.12098018116119845,8.302758097165992e-05,0.2978117380074713,0.0039283584132033394,-0.0008595574424463814,-0.29022374567558284,7.726890469841715,0.16790718982641445,-0.0063616555554408,0.4047383411155065,0.010682882085020244,0.000491841463208009,0.021182018173424237,8.921931567496078,0.2017446185174577,8.302758097165992e-05,0.4647579183231718
24,0.05,10,1000,0.014736488217213115,0.0006027456830503222,-2.5599999716416737e-06,11.477735030984636,0.2323878154893456,0.0,0.533312046645965,0.011118404200819672,0.00031191115416496275,0.0,7.232460187427915,0.14373600028763145,0.0,0.3469899527149959,0.006874326959267315,-0.0010526214202159082,-0.2510581418490158,10.1440490362295,0.1951267371114993,-0.005185680829708933,0.46644807152191425,0.014736488217213115,0.0006027456830503222,-2.5499999717524483e-06,11.477735030984636,0.23238781548934542,0.0,0.533312046645965
24,0.05,10,2000,0.01271508097165992,0.0004930337866710752,-2.5599999716416737e-06,10.113484961287467,0.2206204925777671,0.0,0.5016318654986772,0.009334672317813765,0.00021933163388070988,0.0,6.208082559371633,0.13232194744795622,0.0,0.31228061929334694,-0.025498585061554984,-0.007017724708898866,-3.8893861276801354,4.758481916671075,0.12607223506192589,-0.08887259357184168,0.33901842151192707,0.01271508097165992,0.0004930337866710752,-2.5499999717524483e-06,10.113484961287467,0.22062049257776695,0.0,0.5016318654986772
24,0.1,5,1000,0.001624935963114754,8.834949330404477e-05,0.07720701828062612,2.076527086495919,0.20122083047815684,0.0003041752049180328,0.48451977196108137,0.0007924564549180328,1.6750875450981077e-05,0.07720957828059777,0.901303265596936,0.10849212675601758,0.0003041752049180328,0.2865535901325736,-0.0018043045855637336,-0.0005655970449172308,-0.5710859093018534,1.3604633896446,0.15670542209932228,-0.013329146976413516,0.39962020714868135,0.001624935963114754,8.834949330404477e-05,0.077207028280626,2.076527086495919,0.20122083047815667,0.0003041752049180328,0.48451977196108137
24,0.1,5,2000,0.0015182186234817814,7.52862634764953e-05,0.11914806175907657,2.017722845449291,0.20174461851745787,0.00047048962550607287,0.4647579183231718,0.0005100265688259109,-1.5219131442464895e-05,0.11915062175904821,0.6092193014733258,0.12098018116119845,0.00047048962550607287,0.2978117380074713,-0.00017557630339585205,-0.0002506551593718648,-0.20603566524173056,1.6054969932237075,0.16790718982641445,-0.0062633780106172016,0.4047383411155065,0.0015182186234817814,7.52862634764953e-05,0.11914807175907645,2.017722845449291,0.2017446185174577,0.00047048962550607287,0.4647579183231718
24,0.1,10,1000,0.001929111168032787,7.626210063800025e-05,0.02041999029498055,2.3443750097128606,0.2323878154893456,8.004610655737704e-05,0.533312046645965,0.0009285348360655739,-1.6728385550076897e-05,0.020422550294952192,0.9046891114009417,0.14373600028763145,8.004610655737704e-05,0.3469899527149959,-0.0005800892334392775,-0.00041586801490442406,-0.2466221063804775,1.7828732112365466,0.1951267371114993,-0.0054401947766811645,0.46644807152191425,0.001929111168032787,7.626210063800025e-05,0.02042000029498044,2.3443750097128606,0.23238781548934542,8.004610655737704e-05,0.533312046645965
24,0.1,10,2000,0.0013956540991902835,4.670112286099534e-05,0.010101998211406395,1.757465097146508,0.2206204925777671,3.953694331983806e-05,0.5016318654986772,2.7675860323886792e-05,-9.05481319836728e-05,0.010104558211378036,-0.0034074495519824666,0.13232194744795622,3.953694331983806e-05,0.31228061929334694,-0.009180236175948112,-0.002169679730923498,-3.9675632691641667,-0.39450682750887234,0.12607223506192589,-0.09085734812649757,0.33901842151192707,0.0013956540991902835,4.670112286099534e-05,0.010102008211406284,1.757465097146508,0.22062049257776695,3.953694331983806e-05,0.5016318654986772
24,0.2,5,1000,0.00011206454918032787,6.491187694603896e-06,0.5789424898385569,0.19747610567715185,0.20122083047815684,0.0023693647540983607,0.48451977196108137,-0.0001761014344262295,-2.156698200786602e-05,0.5789450498385286,-0.27231765209610626,0.10849212675601758,0.0023693647540983607,0.2865535901325736,0.00011206454918032787,6.491187694603896e-06,-0.10596303026436626,0.19747610567715185,0.15670542209932228,-0.012058537554366007,0.39962020714868135,0.00011206454918032787,6.491187694603896e-06,0.5789424998385568,0.19747610567715185,0.20122083047815667,0.0023693647540983607,0.48451977196108137
24,0.2,5,2000,8.302758097165992e-05,3.4834771982524483e-06,0.7118532472175709,0.15322585343532513,0.20174461851745787,0.0030245761639676114,0.4647579183231718,-0.00024117535425101217,-2.3901946160615453e-05,0.7118558072175426,-0.3930523426885778,0.12098018116119845,0.0030245761639676114,0.2978117380074713,8.302758097165992e-05,3.4834771982524483e-06,0.36799743537476415,0.15322585343532513,0.16790718982641445,-0.004101756150334627,0.4047383411155065,8.302758097165992e-05,3.4834771982524483e-06,0.7118532572175709,0.15322585343532513,0.2017446185174577,0.0030245761639676114,0.4647579183231718
24,0.2,10,1000,0.00019211065573770491,8.593064359169243e-06,0.4332825639354997,0.29824217745796316,0.2323878154893456,0.0018250512295081968,0.533312046645965,-0.00011206454918032788,-2.220720733503154e-05,0.4332851239354713,-0.23492364796071735,0.14373600028763145,0.0018250512295081968,0.3469899527149959,0.00010847064235530278,1.7723038165260458e-06,0.13036557369953894,0.27003130521837004,0.1951267371114993,-0.004447949774171965,0.46644807152191425,0.00019211065573770491,8.593064359169243e-06,0.43328257393549957,0.29824217745796316,0.23238781548934542,0.0018250512295081968,0.533312046645965
24,0.2,10,2000,9.488866396761134e-05,4.253572843120482e-06,0.23131224615299845,0.1644441979821896,0.2206204925777671,0.0009370255566801619,0.5016318654986772,-0.00041118421052631577,-4.256399054276315e-05,0.2313148061529701,-0.6095661167587199,0.13232194744795622,0.0009370255566801619,0.31228061929334694,-0.001371689870280096,-0.0005588964697670573,-3.9437619290871417,-0.29414749438473986,0.12607223506192589,-0.09452484340142937,0.33901842151192707,9.488866396761134e-05,4.253572843120482e-06,0.23131225615299833,0.1644441979821896,0.22062049257776695,0.0009370255566801619,0.5016318654986772
48,0.05,5,1000,0.002543986344537815,0.00012726693173248157,-2.5599999716416737e-06,2.8947833526957547,0.11890932165550608,0.0,0.2789734952587926,0.0017315519957983192,5.580035233159207e-05,0.0,1.7282529953213894,0.06723035627785418,0.0,0.16531610976131722,-0.0017005686203052646,-0.0007139526440268713,-0.5206156573228636,2.053148774864427,0.09377993220817567,-0.010890070313839822,0.23101200315159948,0.002543986344537815,0.00012726693173248157,-2.5499999717524483e-06,2.8947833526957547,0.11890932165550601,0.0,0.2789734952587926
48,0.05,5,2000,0.0019931480532786885,8.632937479775236e-05,-2.5599999716416737e-06,2.423394779440204,0.11632342752158484,0.0,0.2670581587763359,0.0007484310963114754,-3.197158866273365e-05,0.0,0.693276801676076,0.0707301420693101,0.0,0.16932123919880437,-0.00011876228462696535,-0.00033167787446045663,-0.25717680570202694,1.9325298871167824,0.09779077485576472,-0.005311140849782536,0.23385924342467287,0.0019931480532786885,8.632937479775236e-05,-2.5499999717524483e-06,2.423394779440204,0.11632342752158477,0.0,0.2670581587763359
48,0.05,10,1000,0.002191110819327731,7.899414810300268e-05,-2.5599999716416737e-06,2.577284029901649,0.09495882137932105,0.0,0.18477232970114185,0.0006154805672268907,-6.662325269463262e-05,0.0,0.4194178182584083,0.04214841316167308,0.0,0.07013487889968668,0.00034751623863831286,-0.0002763510916417181,-0.15405226644684736,2.137256643153248,0.07614470520780303,-0.0031726976504887665,0.15119744860451093,,,-2.5599999716416737e-06,2.577284029901649,,,
48,0.05,10,2000,0.001356781506147541,4.6343147930872115e-05,-2.5599999716416737e-06,1.7542702242696007,0.08560407668678541,0.0,0.16463626995513322,-0.00033219134221311474,-0.00011733764603842133,0.0,-0.4699008109573395,0.03462874009145562,0.0,0.05232247562358461,-0.005188049541025427,-0.0010245997678579334,-3.4904975950825303,0.3663187000093848,0.04451181824293693,-0.07954165272666444,0.09099267971381646,,,-2.5599999716416737e-06,1.7542702242696007,,,
48,0.1,5,1000,0.0002626050420168067,1.429225182720147e-05,0.008374341756620409,0.39513717446469454,0.11890932165550608,3.282563025210084e-05,0.2789734952587926,-4.103203781512607e-05,-1.6838368971497138e-05,0.00837690175659205,-0.09028876764917504,0.06723035627785418,3.282563025210084e-05,0.16531610976131722,5.359286571771549e-06,-6.641226299821199e-06,-0.5402757008844274,0.3156087810552515,0.09377993220817567,-0.011457484779626137,0.23101200315159948,0.0002626050420168067,1.429225182720147e-05,0.008374351756620298,0.39513717446469454,0.11890932165550601,3.282563025210084e-05,0.2789734952587926
48,0.1,5,2000,0.00014408299180327869,7.10834645673941e-06,0.014308107168648776,0.23864013004124793,0.11632342752158484,5.6032274590163936e-05,0.2670581587763359,-0.0003842213114754099,-4.6268453908139616e-05,0.014310667168620417,-0.6004109469640765,0.0707301420693101,5.6032274590163936e-05,0.16932123919880437,1.862297172967547e-05,-3.117547618346432e-06,-0.256886943148299,0.1954395730161773,0.09779077485576472,-0.00554784862203078,0.23385924342467287,0.00014408299180327869,7.10834645673941e-06,0.014308117168648665,0.23864013004124793,0.11632342752158477,5.6032274590163936e-05,0.2670581587763359
48,0.1,10,1000,9.847689075630252e-05,1.1443283655373917e-06,-2.5599999716416737e-06,0.15308661734131151,0.09495882137932105,0.0,0.18477232970114185,-0.00041852678571428575,-4.609578511580413e-05,0.0,-0.676780950436118,0.04214841316167308,0.0,0.07013487889968668,9.847689075630252e-05,1.1443283655373917e-06,-0.19939551857877055,0.15308661734131151,0.07614470520780303,-0.004115932087120563,0.15119744860451093,,,-2.5599999716416737e-06,0.15308661734131151,,,
48,0.1,10,2000,4.802766393442623e-05,5.605175302285594e-07,-2.5599999716416737e-06,0.0834894432801967,0.08560407668678541,0.0,0.16463626995513322,-0.0006363665471311474,-6.810465797049101e-05,0.0,-0.929299514260824,0.03462874009145562,0.0,0.05232247562358461,-9.834235948477752e-05,-5.392344956187284e-06,-3.6035395461025126,0.03625098221099054,0.04451181824293693,-0.0821972231515557,0.09099267971381646,,,-2.5599999716416737e-06,0.0834894432801967,,,
48,0.2,5,1000,2.461922268907563e-05,5.764069256493954e-07,0.35085240087393055,0.04322619021955891,0.11890932165550608,0.0014361213235294119,0.2789734952587926,-0.00021336659663865546,-2.6358343199412114e-05,0.35085496087390217,-0.33385389833849494,0.06723035627785418,0.0014361213235294119,0.16531610976131722,2.461922268907563e-05,5.764069256493954e-07,-0.2434450925885253,0.04322619021955891,0.09377993220817567,-0.011040297815554793,0.23101200315159948,2.461922268907563e-05,5.764069256493954e-07,0.35085241087393043,0.04322619021955891,0.11890932165550601,0.0014361213235294119,0.2789734952587926
48,0.2,5,2000,1.2006915983606557e-05,2.812679273343413e-07,0.4823538394431758,0.023288699530215833,0.11632342752158484,0.0020691918545081966,0.2670581587763359,-0.00011206454918032787,-1.2992242753137272e-05,0.4823563994431474,-0.19747610567715185,0.0707301420693101,0.0020691918545081966,0.16932123919880437,1.2006915983606557e-05,2.812679273343413e-07,0.18822072965368486,0.023288699530215833,0.09779077485576472,-0.00401561911906156,0.23385924342467287,1.2006915983606557e-05,2.812679273343413e-07,0.48235384944317566,0.023288699530215833,0.11632342752158477,0.0020691918545081966,0.2670581587763359
48,0.2,10,1000,0.0,0.0,0.15779394405646296,-0.0,0.09495882137932105,0.0006400997899159664,0.18477232970114185,-0.00012309611344537815,-1.4410173141234901e-05,0.1577965040564346,-0.2161309510977945,0.04214841316167308,0.0006400997899159664,0.07013487889968668,0.0,0.0,-0.13996053034881534,0.0,0.07614470520780303,-0.005533798340764878,0.15119744860451093,,,0.15779394405646296,0.0,,,
48,0.2,10,2000,0.0,0.0,0.07848895871074557,-0.0,0.08560407668678541,0.0003121798155737705,0.16463626995513322,-6.403688524590164e-05,-7.0624696218464396e-06,0.07849151871071722,-0.12278603392747045,0.03462874009145562,0.0003121798155737705,0.05232247562358461,0.0,0.0,-3.8603254253832953,0.0,0.04451181824293693,-0.08970538458723651,0.09099267971381646,,,0.07848895871074557,0.0,,,
